"Tradename";"License #";"UBI";"Street Address";"Suite/Rm";"City";"State";"County";"ZipCode";"PrivDesc";"PrivilegeStatus";"DayPhone";"";""
"THE HUMANITY GROUP LLC                       ";"422444";"6030706750010003";"29629 OLD HIGHWAY 99 N        ";"                         ";"STANWOOD                ";"WA";"SNOHOMISH";"98292    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE ICKY STICKY FACTORY                      ";"420998";"6035550390010001";"3486 DEEP LAKE BOUNDARY RD    ";"                         ";"COLVILLE                ";"WA";"STEVENS";"991149140";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE JOINT                                    ";"076458";"6033488710010006";"2409 PACIFIC AVE              ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984022910";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4254710283";"";""
"THE JOINT                                    ";"413677";"6035652650010002";"1840 JAMES ST                 ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982254623";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3603032860";"";""
"THE JOINT                                    ";"414065";"6033488710010003";"1510 N WENATCHEE AVE          ";"                         ";"WENATCHEE               ";"WA";"CHELAN";"988011157";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4254710283";"";""
"THE JOINT                                    ";"420800";"6033526180010004";"2119 LINCOLN STREET           ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982254147";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3603251201";"";""
"THE JOINT                                    ";"420801";"6033526180010005";"9574 OLD HWY 99 NORTH RD STE B";"                         ";"BURLINGTON              ";"WA";"SKAGIT";"982336811";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3603251201";"";""
"THE JOINT                                    ";"422448";"6033488710010007";"23808 BOTHELL EVERETT HWY     ";"SUITE A                  ";"BOTHELL                 ";"WA";"SNOHOMISH";"980219324";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE JOINT                                    ";"422878";"6033490000010003";"23814 BOTHELL EVERETT HWY     ";"                         ";"BOTHELL                 ";"WA";"KING";"980219371";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE JOINT LLC                                ";"420389";"6033025530010006";"14325 1ST AVE S   STE B       ";"STE B.                   ";"BURIEN                  ";"WA";"KING";"981683418";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2062255555";"";""
"THE KUSHERY                                  ";"415507";"6033594840010002";"5626 134TH PL SE STE B        ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982080000";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4256337515";"";""
"THE KUSHERY                                  ";"415513";"6035088960010001";"19258 15TH AVE NE STE B       ";"                         ";"LAKE FOREST PARK        ";"WA";"KING";"981552315";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4252098924";"";""
"THE KUSHERY                                  ";"415517";"6033594830010003";"18026 STATE ROUTE 9 SE STE 2  ";"                         ";"SNOHOMISH               ";"WA";"SNOHOMISH";"982965330";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3608633256";"";""
"THE KUSHI MONSTER, LLC                       ";"422767";"6035667660010001";"19020 STATE ROUTE 203 STE A   ";"                         ";"MONROE                  ";"WA";"SNOHOMISH";"982728873";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE LEAF                                     ";"413926";"6034686340010001";"207 E SPRAGUE AVE UNIT 213    ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992020000";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4252488559";"";""
"THE LOCAL JOINT                              ";"414539";"6034026890010001";"5309 GUIDE MERIDIAN RD SUITE A";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982260000";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3603063257";"";""
"THE LOCAL POT SHOP LLC                       ";"422823";"6036041800010001";"3213 S 38TH ST STE A          ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984095617";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE LOUNGE                                   ";"420680";"6035502520010001";"4701 POINT FOSDICK DR NW      ";"UNIT F                   ";"GIG HARBOR              ";"WA";"PIERCE";"983352319";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE M STORE                                  ";"415303";"6035683400010001";"1503 A E NOB HILL BLVD        ";"                         ";"YAKIMA                  ";"WA";"YAKIMA";"989010000";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4252603482";"";""
"THE MAGIC CLOUD                              ";"414710";"6033599430010002";"26018 25TH AVE NE             ";"                         ";"ARLINGTON               ";"WA";"SNOHOMISH";"982237230";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE MAGIC DRAGON                             ";"420863";"6035532030010001";"3127 W GRANDVIEW AVE          ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992245527";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE NATURAL HIGHWAY                          ";"420973";"6035509340010001";"UNKNOWN                       ";"                         ";"DOTY                    ";"WA";"";"985390000";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE NOVEL TREE                               ";"414983";"6033520850010002";"1817 130TH AVE NE SUITE B     ";"                         ";"BELLEVUE                ";"WA";"KING";"980052225";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3609301700";"";""
"THE PEACEFUL CHOICE                          ";"421109";"6033082280010002";"3401 N DIVISION ST            ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992071805";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE POT SHOP                                 ";"420817";"6035951150010001";"1833 1ST ST                   ";"                         ";"CHENEY                  ";"WA";"SPOKANE";"990041966";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE POT SHOP                                 ";"422060";"6035816390010002";"325 S 1ST AVE                 ";"                         ";"OTHELLO                 ";"WA";"ADAMS";"993441307";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE POT SHOP LLC                             ";"421594";"6035690520010001";"349 SIMON ST SE STE B         ";"                         ";"EAST WENATCHEE          ";"WA";"DOUGLAS";"988027713";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE POT STOP                                 ";"422254";"6035911660010001";"1613 20TH ST NE               ";"                         ";"AUBURN                  ";"WA";"KING";"980023460";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE QUE COMPANY                              ";"422334";"6035805420010001";"112 126TH ST E                ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984451568";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE REC CENTER                               ";"422377";"6035911070010001";"809 FAIRVIEW PL N STE 130     ";"                         ";"SEATTLE                 ";"WA";"KING";"981094452";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE REEF                                     ";"413870";"6033559500010002";"1107 N CALLOW AVE STE C       ";"                         ";"BREMERTON               ";"WA";"KITSAP";"983123007";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2066866362";"";""
"THE RETAIL POT SHOP                          ";"412027";"6016367550010002";"5209 PT FOSDICK DR            ";"#202                     ";"GIG HARBOR              ";"WA";"PIERCE";"983350000";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE ROACH 420                                ";"414216";"6033524760010002";"133 STATE AVE                 ";"                         ";"BREWSTER                ";"WA";"DOUGLAS";"988129643";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"5098607111";"";""
"THE ROOT CELLAR                              ";"415343";"6033551240010001";"23632 NE STATE ROUTE 3        ";"                         ";"BELFAIR                 ";"WA";"MASON";"985288309";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3604348767";"";""
"THE ROOT CELLAR LLC                          ";"421411";"6033551240010002";"5301 2ND AVE S                ";"                         ";"SEATTLE                 ";"WA";"KING";"981082211";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SLOW BURN                                ";"413773";"6034102670010001";"4101 MAIN STREET              ";"                         ";"UNION GAP               ";"WA";"YAKIMA";"989032042";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"5098234793";"";""
"THE SLOW BURN                                ";"414470";"6033571300010002";"503 W PROSPECT STE C          ";"                         ";"MOXEE                   ";"WA";"YAKIMA";"989369810";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SLOW BURN                                ";"414996";"6034139420010001";"4278C W VAN GIESEN ST         ";"                         ";"WEST RICHLAND           ";"WA";"BENTON";"993535066";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SLOW BURN 6                              ";"420412";"6033575830010002";"4001 KENNEDY RD STE 1         ";"                         ";"WEST RICHLAND           ";"WA";"BENTON";"993537353";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SLOW BURN II                             ";"420451";"6035503420010001";"4110 MAIN ST                  ";"STE B                    ";"UNION GAP               ";"WA";"YAKIMA";"989032043";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SLOW BURN III                            ";"420414";"6033625930010002";"62 W NOB HILL BLVD            ";"                         ";"YAKIMA                  ";"WA";"YAKIMA";"989024659";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SMOKIAM                                  ";"088262";"6026786860010003";"112 DAISY ST S                ";"                         ";"SOAP LAKE               ";"WA";"GRANT";"988519119";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SOURCE                                   ";"420292";"6031478630010001";"5300 17TH AVE NW              ";"STE A                    ";"SEATTLE                 ";"WA";"KING";"981070000";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2063952036";"";""
"THE SOURCE OF SEATTLE                        ";"420427";"6035491340010001";"9722 ARROWSMITH AVE S         ";"                         ";"SEATTLE                 ";"WA";"KING";"981185903";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SPOT                                     ";"414458";"6034405340010002";"2829 N MARKET ST              ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992075553";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SPOT                                     ";"420816";"6034405340010004";"1420 W 3RD AVE                ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992017024";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SPOT MEDICAL                             ";"422961";"6034405340010001";"7413 E TRENT AVE              ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992121247";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SPOT ON EVERGREEN II                     ";"422817";"6036038240010001";"4425 164TH ST SW  STE C       ";"                         ";"LYNNWOOD                ";"WA";"SNOHOMISH";"980876804";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SPOT ON EVERGREEN III, INC               ";"422806";"6036038270010001";"14303 55TH AVE NE             ";"                         ";"MARYSVILLE              ";"WA";"SNOHOMISH";"982716615";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE STAIRWAY TO HEAVEN LLC                   ";"420878";"6035494080010002";"2804 172ND ST NE STE B        ";"                         ";"MARYSVILLE              ";"WA";"SNOHOMISH";"982714718";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE STASH BOX                                ";"412494";"6033500580010001";"3108 A ST SE STE F            ";"                         ";"AUBURN                  ";"WA";"KING";"980028811";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2537970959";"";""
"THE STONERS CORNER                           ";"054210";"6035561650010002";"9025 DELRIDGE WAY SW          ";"                         ";"SEATTLE                 ";"WA";"KING";"981062335";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE STOOP                                    ";"422476";"6035952660010001";"956 FLORENCE ST               ";"                         ";"PROSSER                 ";"WA";"BENTON";"993501025";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE SUGAR LEAF                               ";"420344";"6029165360010004";"6103 S CONKLIN RD             ";"STE B                    ";"GREENACRES              ";"WA";"SPOKANE";"990165064";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE TOP SHELF                                ";"414716";"6033576000010002";"1305 S HAYFORD RD             ";"                         ";"AIRWAY HEIGHTS          ";"WA";"SPOKANE";"992245276";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"5099444350";"";""
"THE TREEHOUSE                                ";"420662";"6029841640010002";"6607 E BROADWAY AVE           ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992121120";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE VAULT CANNABIS                           ";"420619";"6033553980010004";"11701 HIGHWAY 99              ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982044809";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE WASHINGTON STATE CANNABIS GROUP          ";"421658";"6030389270010002";"8606 PRESTON FALL CITY RD SE  ";"                         ";"PRESTON                 ";"WA";"KING";"980500000";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2063807824";"";""
"THE WEED SHOP                                ";"421962";"6035806680010001";"4161 HANNEGAN RD              ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982269196";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE WEED SPOT                                ";"420321";"6035498650010001";"5808 SUMMITVIEW AVE STE B     ";"                         ";"YAKIMA                  ";"WA";"YAKIMA";"989083095";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE WEED STORE LLC                           ";"422920";"6036043470010001";"3213 S 38TH ST STE A-2        ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984095617";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE WEED STORE, LLC                          ";"088809";"6035497360010001";"11519 E SPRAGUE AVE           ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992065134";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE WORLD OF HEMP                            ";"421808";"6035748120010001";"14112 PACIFIC AVE S STE B     ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984444641";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE ZIP                                      ";"421175";"6035577190010001";"2728 4TH AVE S                ";"                         ";"SEATTLE                 ";"WA";"KING";"981341913";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THE ZONE                                     ";"421226";"6035571510010001";"390 N WEST AVE STE B          ";"                         ";"ARLINGTON               ";"WA";"SNOHOMISH";"982231343";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THEBE                                        ";"421912";"6035727050010001";"502 SECOND PLACE              ";"                         ";"SOAP LAKE               ";"WA";"GRANT";"98851    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THEOREM                                      ";"415115";"6033594140010002";"6323 NE BOTHEL WAY            ";"                         ";"KENMORE                 ";"WA";"KING";"980280000";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2066418344";"";""
"THEOREM                                      ";"422452";"6033572450010005";"670 S BURLINGTON BLVD         ";"                         ";"BURLINGTON              ";"WA";"SKAGIT";"982332210";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THIS BUD'S FOR YOU                           ";"420713";"6035528960010001";"1813 SE 112TH PL              ";"STE A                    ";"VANCOUVER               ";"WA";"CLARK";"986646202";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THREE LETTERS                                ";"420449";"6035502880010001";"4652 159TH AVE SE             ";"                         ";"BELLEVUE                ";"WA";"KING";"980063259";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THREE LITTLE BIRDS                           ";"421033";"6032838880010001";"3412 N DIVISION ST            ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992071804";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"THRIVE                                       ";"414074";"6033423140010001";"2526 E HILLSBORO ST           ";"STE A                    ";"PASCO                   ";"WA";"FRANKLIN";"993010000";"MARIJUANA RETAILER                 ";"CLOSED (PERMANENT)";"          ";"";""
"THRIVE                                       ";"423096";"6033423140010004";"927 W 2ND AVE STE 1           ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992014501";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"5098604315";"";""
"TIERRA REALTY LLC                            ";"422788";"6036035750010001";"5752 27TH AVE NE              ";"                         ";"SEATTLE                 ";"WA";"KING";"981055512";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TIGRAN GASPARYAN                             ";"420704";"6034699890010002";"2915 S M ST                   ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984098224";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TIMBER TREATS                                ";"420567";"6035510810010001";"1930 N WENATCHEE AVE          ";"                         ";"WENATCHEE               ";"WA";"CHELAN";"98801    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TJ'S CANNABIS BUDS, EDIBLES, OILS & MORE     ";"415183";"6033625650010001";"1428 OLYMPIC HWY S            ";"STE A                    ";"SHELTON                 ";"WA";"MASON";"985840000";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3604272990";"";""
"TK VENTURES                                  ";"420919";"6035536520010001";"7459 S 128TH ST               ";"                         ";"SEATTLE                 ";"WA";"KING";"981784347";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOKE OF THE TOWN LLC                         ";"422000";"6035763870010001";"17903 STATE ROUTE 536         ";"                         ";"MOUNT VERNON            ";"WA";"SKAGIT";"982733269";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOKE, INC.                                   ";"422633";"6035991220010001";"407 26TH AVE S                ";"                         ";"SEATTLE                 ";"WA";"KING";"981442334";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOKEN HERB                                   ";"400209";"6033519780010001";"837 A CRESCENT BEACH RD       ";"                         ";"EASTSOUND               ";"WA";"SAN JUAN";"982451695";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3603766900";"";""
"TOKER FRIENDLY                               ";"417486";"6034472620010002";"1515 S LYONS RD  STE B        ";"STE B                    ";"AIRWAY HEIGHTS          ";"WA";"SPOKANE";"990010000";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"5092448728";"";""
"TOM OROURKE                                  ";"420034";"6027457020010003";"27623 COVINGTON WAY SE STE 3  ";"                         ";"COVINGTON               ";"WA";"KING";"980429137";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOMARA LYNN KOCH                             ";"421660";"6032736020010002";"13615 4TH AVE NE              ";"                         ";"SEATTLE                 ";"WA";"KING";"981253037";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOMMY T'S POT SHOP                           ";"420570";"6035511720010001";"2205 120TH PL SE              ";"                         ";"BELLEVUE                ";"WA";"KING";"980054158";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOP CAT ENTERPRISES                          ";"414513";"6033560240010003";"13217 41ST AVE NE BLDG B      ";"                         ";"MARYSVILLE              ";"WA";"SNOHOMISH";"982717808";"MARIJUANA RETAILER                 ";"PENDING (ISSUED)";"2534489170";"";""
"TOP CHOICE THC, LLC                          ";"421055";"6035545060010001";"13758 LAKE CITY WAY NE STE B  ";"                         ";"SEATTLE                 ";"WA";"KING";"981253699";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOP CROP, LLC                                ";"422754";"6030978440010005";"23434 PACIFIC HWY S           ";"                         ";"KENT                    ";"WA";"KING";"980322712";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOP GREENZ, LLC                              ";"421505";"6033480740010002";"4824 COLLEGE AVE              ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982033218";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOP HARVEST COLLECTIVE                       ";"421915";"6035747950010001";"11860 DES MOINES MEMORIAL DR S";"                         ";"SEATTLE                 ";"WA";"KING";"981681243";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOP HAT CONCENTRATES, LLC                    ";"416937";"6035502630010001";"74 PIT RD STE A               ";"                         ";"BREWSTER                ";"WA";"OKANOGAN";"988129676";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOP SHELF CANNABIS                           ";"414256";"6033505750010001";"3863 HANNEGAN RD              ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982269103";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3602243735";"";""
"TOP SHELF CANNABIS                           ";"417469";"6031526790010003";"4712 PACIFIC HWY              ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982269049";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3603194102";"";""
"TOP SHELF CANNABIS                           ";"421043";"6034462460010001";"4165 HANNEGAN RD STE D        ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982269196";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOP SHELF CANNABIS                           ";"421044";"6034462460010002";"2017 BAKERVIEW RD             ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"98226    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOPLINE BUDS                                 ";"422555";"6024105490010001";"8201 SKI VIEW LN SW           ";"                         ";"OLYMPIA                 ";"WA";"THURSTON";"98512    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TOTAL RESOLVE                                ";"420345";"6029165360020002";"6103 S CONKLIN RD             ";"STE C                    ";"GREENACRES              ";"WA";"SPOKANE";"99016    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TRAN DU                                      ";"420465";"6027402010010002";"1006 SE 199TH AVE             ";"                         ";"CAMAS                   ";"WA";"CLARK";"986079812";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TREE HOUSE                                   ";"421210";"6035577310010001";"8311 NE 61ST ST               ";"                         ";"VANCOUVER               ";"WA";"CLARK";"986625488";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TREEHOUSE CLUB                               ";"413369";"6034203350010001";"14421 E TRENT AVE             ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992161392";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"5094132169";"";""
"TRI-CHOMES                                   ";"421081";"6027679060010002";"1210 N WENATCHEE AVE STE M    ";"                         ";"WENATCHEE               ";"WA";"CHELAN";"988016707";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TRICHOME                                     ";"421511";"6035572020010001";"23917 12TH PL S #2502-A       ";"                         ";"DES MOINES              ";"WA";"KING";"981985425";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TRICHOME & CALYX CORP.                       ";"415234";"6033531960010003";"3845 BRIDGE WAY N             ";"                         ";"SEATTLE                 ";"WA";"KING";"981030000";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"7138760850";"";""
"TRINTY                                       ";"420781";"6033529920010002";"4028 MCKINLEY AVE             ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984042942";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TRIPLE C COLLECTIVE, LLC                     ";"352400";"6031373140010007";"2708 6TH AVE                  ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984067213";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2535074725";"";""
"TRIPLE C COLLECTIVE, LLC                     ";"423271";"6031373140010004";"12195 WILLOWS RD NE           ";"                         ";"REDMOND                 ";"WA";"KING";"980520000";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TROUTS                                       ";"420484";"6033575920010002";"3001 6TH AVE STE B            ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984066202";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TROVE CANNABIS                               ";"414871";"6033568870010002";"218 N SAMISH WAY STE #103     ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982250000";"MARIJUANA RETAILER                 ";"PENDING (ISSUED)";"2062362867";"";""
"TRU GREENTHUMB                               ";"079720";"6035599710010002";"1350 ATLANTIC AVE             ";"                         ";"WOODLAND                ";"WA";"COWLITZ";"986748457";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TUMBLEWEED                                   ";"422927";"6036051960010003";"1805 152ND STREET CT NW STE C ";"                         ";"GIG HARBOR              ";"WA";"PIERCE";"983329769";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TUN'S TEES AND ACCESSORIES                   ";"420526";"6034473480010002";"3304 151ST ST SW              ";"                         ";"LYNNWOOD                ";"WA";"SNOHOMISH";"980872403";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"TURNER & VISKOVICH, LLC                      ";"422544";"6035955990010001";"827 E FRANCIS AVE             ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992083638";"MARIJUANA RETAILER                 ";"CLOSED (PERMANENT)";"          ";"";""
"UNCLE IKE'S                                  ";"414533";"6034095790010001";"2310 EAST UNION ST            ";"                         ";"SEATTLE                 ";"WA";"KING";"981222966";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2065055555";"";""
"UNCLE IKES                                   ";"421514";"6035617000010001";"9822 15TH AVE SW              ";"SUITE B                  ";"SEATTLE                 ";"WA";"KING";"981062850";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2063915510";"";""
"UNION STATION, CORP                          ";"421638";"6035523800010002";"463 N MARKET BLVD             ";"                         ";"CHEHALIS                ";"WA";"LEWIS";"985322627";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"URBAN BUD                                    ";"415010";"6033850920010001";"112 S 24TH ST                 ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984022904";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2533271572";"";""
"URBAN FARMACY                                ";"420295";"6033084340010003";"19031 SE 63RD PL              ";"                         ";"ISSAQUAH                ";"WA";"KING";"980278621";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
